Débitos,Fabricante,Modelo,Ano,Categoria,Couro,Combustivel,Volume_motor,Km,Cilindros,Tipo_cambio,Tração,Portas,Cor,Airbags,Preco,Numero_proprietarios,Data_ultima_lavagem,Adesivos_personalizados,Radio_AM_FM,Historico_troca_oleo,Idade,Km_por_ano,Dias_desde_ultima_lavagem,Km_imputado
394.0,TOYOTA,Camry,2014,Sedan,Sim,Híbrido,2.5,115312.0,4,Automatico,Dianteira,4-5,Cinza,12,706.0,4,2020-04-15,Não,AM,9,9,12812.444444444445,991,0
585.0,TOYOTA,Prius,2013,Hatchback,Sim,Híbrido,1.8,105328.0,4,Automatico,Dianteira,4-5,Branco,12,706.0,3,2021-06-08,Sim,FM,1,10,10532.8,572,0
810.0,HYUNDAI,Elantra,2016,Sedan,Sim,Gasolina,1.8,92981.0,4,Automatico,Dianteira,4-5,Branco,12,706.0,1,2021-12-01,Sim,AM/FM,8,7,13283.0,396,0
394.0,TOYOTA,Camry,2014,Sedan,Sim,Híbrido,2.5,115312.0,4,Automatico,Dianteira,4-5,Cinza,12,706.0,1,2022-09-02,Não,FM,4,9,12812.444444444445,121,0
761.0,TOYOTA,Prius,2010,SUV,Sim,Híbrido,1.8,221760.0,4,Automatico,Dianteira,4-5,Azul,12,706.0,4,2022-04-23,Sim,FM,1,13,17058.46153846154,253,0
394.0,TOYOTA,Camry,2014,Sedan,Sim,Híbrido,2.5,145365.3422361699,4,Automatico,Dianteira,4-5,Cinza,12,706.0,1,2022-06-16,Sim,AM/FM,1,9,16151.704692907768,199,1
765.0,SUBARU,XV,2015,Sedan,Sim,Gasolina,2.0,111285.0,4,Automatico,4x4,4-5,Preto,0,706.0,2,2020-01-20,Não,AM/FM,2,8,13910.625,1077,0
645.0,LEXUS,CT 200h,2011,Hatchback,Sim,Híbrido,1.8,122302.0,4,Automatico,Dianteira,4-5,Preto,12,706.0,5,2021-07-14,Não,AM,3,12,10191.833333333334,536,0
1104.0,BMW,X5,2015,SUV,Sim,Gasolina,3.0,77442.0,6,Automatico,Traseira,4-5,Preto,12,706.0,5,2022-03-19,Sim,AM/FM,4,8,9680.25,288,0
761.0,TOYOTA,Prius,2010,SUV,Sim,Híbrido,1.8,256867.6184938106,4,Automatico,Dianteira,4-5,Azul,12,706.0,5,2021-05-02,Não,AM/FM,7,13,19759.047576446967,609,1
640.0,BMW,528,2013,Sedan,Sim,Gasolina,2.0,140944.0,4,Automatico,4x4,4-5,Cinza,12,706.0,1,2020-04-21,Sim,AM/FM,5,10,14094.4,985,0
765.0,SUBARU,XV,2015,Sedan,Sim,Gasolina,2.0,111285.0,4,Automatico,4x4,4-5,Preto,0,706.0,2,2022-04-30,Não,FM,0,8,13910.625,246,0
753.0,HYUNDAI,Sonata,2012,Sedan,Sim,Híbrido,2.4,133162.0,4,Automatico,Dianteira,4-5,Prata,12,706.0,3,2022-03-29,Não,AM/FM,5,11,12105.636363636364,278,0
1051.0,CHRYSLER,200,2016,Sedan,Sim,Gasolina,2.4,90835.0,4,Automatico,Dianteira,4-5,Preto,12,706.0,3,2021-10-23,Não,AM/FM,0,7,12976.42857142857,435,0
1850.0,MERCEDES-BENZ,E 350,2008,Sedan,Sim,Diesel,3.5,122874.0,6,Automatico,Traseira,4-5,Preto,12,706.0,2,2022-01-13,Não,AM,9,15,8191.6,353,0
585.0,TOYOTA,Prius,2013,Hatchback,Sim,Híbrido,1.8,105328.0,4,Automatico,Dianteira,4-5,Branco,12,706.0,5,2021-11-21,Sim,AM/FM,0,10,10532.8,406,0
585.0,TOYOTA,Prius,2013,Hatchback,Sim,Híbrido,1.8,105328.0,4,Automatico,Dianteira,4-5,Branco,12,706.0,3,2022-06-15,Não,AM/FM,9,10,10532.8,200,0
503.0,HONDA,FIT,2012,SUV,Sim,Gasolina,1.5,277856.0,4,Automatico,Dianteira,4-5,Branco,0,706.0,4,2021-11-29,Não,AM,10,11,25259.636363636364,398,0
761.0,TOYOTA,Prius,2010,SUV,Sim,Híbrido,1.8,221760.0,4,Automatico,Dianteira,4-5,Azul,12,706.0,2,2020-09-07,Não,AM/FM,1,13,17058.46153846154,846,0
934.0,TOYOTA,Camry,2015,Sedan,Sim,Gasolina,2.5,82160.0,4,Automatico,Dianteira,4-5,Rosa,12,706.0,5,2021-05-28,Não,FM,6,8,10270.0,583,0
431.0,BMW,X5,2016,SUV,Sim,Híbrido,2.0,73856.0,4,Automatico,4x4,4-5,Preto,12,706.0,3,2022-02-04,Não,AM,4,7,10550.857142857143,331,0
639.0,AUDI,A4,2014,Sedan,Sim,Gasolina,2.0,162032.0,4,Automatico,Dianteira,4-5,Preto,0,706.0,4,2021-12-15,Sim,AM/FM,1,9,18003.555555555555,382,0
1399.0,MERCEDES-BENZ,E 350,2010,Sedan,Sim,Diesel,3.5,205968.0,6,Automatico,4x4,4-5,Branco,12,706.0,4,2022-06-29,Não,AM/FM,9,13,15843.692307692309,186,0
1399.0,LEXUS,RX 350,2010,SUV,Sim,Gasolina,3.5,172659.0,6,Automatico,4x4,4-5,Branco,12,706.0,4,2020-10-08,Sim,AM/FM,8,13,13281.461538461539,815,0
1058.0,TOYOTA,Camry,2012,Sedan,Sim,Gasolina,3.5,132165.0,6,Automatico,Dianteira,4-5,Cinza,12,706.0,5,2022-09-07,Sim,FM,9,11,12015.0,116,0
394.0,TOYOTA,Avalon,2014,Sedan,Sim,Híbrido,2.5,189216.0,4,Automatico,Dianteira,4-5,Preto,12,706.0,5,2022-03-08,Sim,FM,1,9,21024.0,299,0
753.0,KIA,Optima,2012,Sedan,Sim,Híbrido,2.4,224706.0,4,Automatico,Dianteira,4-5,Branco,12,706.0,5,2020-03-30,Sim,FM,7,11,20427.81818181818,1007,0
1850.0,MERCEDES-BENZ,E 350,2008,Sedan,Sim,Diesel,3.5,122874.0,6,Automatico,Traseira,4-5,Preto,12,706.0,5,2020-03-10,Não,AM/FM,8,15,8191.6,1027,0
394.0,TOYOTA,Camry,2014,Sedan,Sim,Híbrido,2.5,381365.0,4,Automatico,Dianteira,4-5,Prata,12,706.0,1,2022-05-28,Sim,FM,2,9,42373.88888888889,218,0
490.0,HONDA,Insight,2011,Hatchback,Sim,Híbrido,1.3,288704.0,4,Automatico,Dianteira,4-5,Branco,0,706.0,5,2021-02-02,Não,FM,6,12,24058.666666666668,698,0
1203.0,DODGE,Durango,2011,SUV,Sim,Gasolina,3.6,344814.0,6,Automatico,4x4,4-5,Verde,12,706.0,1,2021-11-03,Sim,FM,0,12,28734.5,424,0
1017.0,FORD,Escape,2017,SUV,Sim,Gasolina,2.0,71368.28490732836,4,Automatico,Dianteira,4-5,Azul,12,706.0,3,2020-04-13,Sim,FM,7,6,11894.714151221393,993,1
394.0,TOYOTA,Camry,2014,Sedan,Sim,Híbrido,2.5,115312.0,4,Automatico,Dianteira,4-5,Cinza,12,706.0,2,2022-06-27,Sim,AM/FM,9,9,12812.444444444445,188,0
639.0,AUDI,A4,2014,Sedan,Sim,Gasolina,2.0,162032.0,4,Automatico,Dianteira,4-5,Preto,0,706.0,1,2020-01-26,Não,FM,5,9,18003.555555555555,1071,0
1055.0,MERCEDES-BENZ,ML 350,2013,SUV,Sim,Gasolina,3.5,127416.0,6,Automatico,4x4,4-5,Branco,12,706.0,3,2020-05-13,Sim,AM/FM,7,10,12741.6,963,0
1624.0,MERCEDES-BENZ,E 350,2009,Sedan,Sim,Diesel,3.5,138384.0,6,Automatico,4x4,4-5,Preto,12,706.0,5,2021-11-02,Sim,AM/FM,10,14,9884.57142857143,425,0
1399.0,LEXUS,RX 350,2010,SUV,Sim,Gasolina,3.5,172659.0,6,Automatico,4x4,4-5,Branco,12,706.0,4,2021-01-13,Não,AM/FM,2,13,13281.461538461539,718,0
1646.0,LEXUS,GX 460,2015,SUV,Sim,Gasolina,4.6,136125.57524614784,8,Automatico,4x4,4-5,Preto,0,706.0,5,2021-01-11,Não,AM/FM,7,8,17015.69690576848,720,1
475.0,FIAT,500,2012,Hatchback,Sim,Gasolina,1.4,164574.0,4,Automatico,Dianteira,4-5,Vermelho,12,706.0,1,2022-02-12,Sim,FM,1,11,14961.272727272728,323,0
751.0,HYUNDAI,Sonata,2013,Sedan,Sim,Gasolina,2.4,175827.0,4,Automatico,Dianteira,4-5,Preto,12,706.0,1,2020-04-03,Sim,AM/FM,6,10,17582.7,1003,0
503.0,TOYOTA,Prius,2012,Hatchback,Sim,Híbrido,1.5,139694.25017410048,4,Automatico,Dianteira,4-5,Vermelho,12,706.0,3,2020-12-15,Não,AM/FM,10,11,12699.47728855459,747,1
394.0,TOYOTA,Camry,2014,Sedan,Sim,Híbrido,2.5,115312.0,4,Automatico,Dianteira,4-5,Cinza,12,706.0,2,2022-09-15,Sim,FM,7,9,12812.444444444445,108,0
891.0,HYUNDAI,Tucson,2016,SUV,Sim,Gasolina,2.0,60269.0,4,Automatico,Dianteira,4-5,Cinza,12,706.0,3,2020-07-17,Sim,FM,9,7,8609.857142857143,898,0
1850.0,MERCEDES-BENZ,E 350,2008,Sedan,Sim,Diesel,3.5,122874.0,6,Automatico,Traseira,4-5,Preto,12,706.0,5,2020-03-22,Sim,AM,0,15,8191.6,1015,0
1646.0,LEXUS,GX 460,2015,SUV,Sim,Gasolina,4.6,145449.56372433563,8,Automatico,4x4,4-5,Preto,0,706.0,3,2021-07-01,Não,AM/FM,3,8,18181.195465541954,549,1
1234.0,MAZDA,CX-9,2011,Sedan,Sim,Gasolina,3.7,271904.0,6,Automatico,4x4,4-5,Prata,12,706.0,1,2021-12-17,Não,AM,7,12,22658.666666666668,380,0
1646.0,LEXUS,GX 460,2015,SUV,Sim,Gasolina,4.6,102907.0,8,Automatico,4x4,4-5,Preto,0,706.0,1,2022-07-27,Sim,AM,1,8,12863.375,158,0
1646.0,LEXUS,GX 460,2015,SUV,Sim,Gasolina,4.6,102907.0,8,Automatico,4x4,4-5,Preto,0,706.0,2,2022-03-28,Sim,AM/FM,9,8,12863.375,279,0
1399.0,MERCEDES-BENZ,E 350,2010,Sedan,Sim,Diesel,3.5,205968.0,6,Automatico,4x4,4-5,Branco,12,706.0,3,2021-09-24,Não,AM,10,13,15843.692307692309,464,0
1172.0,LEXUS,RX 350,2011,SUV,Sim,Gasolina,3.5,192338.0,6,Automatico,4x4,4-5,Preto,12,706.0,4,2020-05-01,Sim,FM,6,12,16028.166666666666,975,0
645.0,LEXUS,CT 200h,2011,Hatchback,Sim,Híbrido,1.8,116869.0,4,Automatico,Dianteira,4-5,Preto,0,706.0,2,2022-01-22,Sim,FM,9,12,9739.083333333334,344,0
1018.0,BMW,535,2011,Sedan,Sim,Gasolina,3.0,163739.0,6,Automatico,4x4,4-5,Branco,12,706.0,2,2021-07-05,Não,AM,9,12,13644.916666666666,545,0
394.0,TOYOTA,Camry,2014,Sedan,Sim,Híbrido,2.5,115312.0,4,Automatico,Dianteira,4-5,Cinza,12,706.0,4,2020-05-08,Não,AM,7,9,12812.444444444445,968,0
1646.0,LEXUS,GX 460,2015,SUV,Sim,Gasolina,4.6,102907.0,8,Automatico,4x4,4-5,Preto,0,706.0,4,2021-01-28,Não,AM,2,8,12863.375,703,0
751.0,HYUNDAI,Sonata,2013,Sedan,Sim,Híbrido,2.4,173973.52695871078,4,Automatico,Dianteira,4-5,Branco,0,706.0,4,2021-01-23,Não,FM,6,10,17397.35269587108,708,1
765.0,SUBARU,XV,2015,Sedan,Sim,Gasolina,2.0,111285.0,4,Automatico,4x4,4-5,Preto,0,706.0,5,2022-10-09,Não,AM/FM,3,8,13910.625,84,0
761.0,TOYOTA,Prius,2010,Hatchback,Sim,Híbrido,1.8,73402.0,4,Automatico,Dianteira,4-5,Branco,12,706.0,4,2020-03-17,Sim,AM,1,13,5646.307692307692,1020,0
490.0,HONDA,Insight,2011,Hatchback,Sim,Híbrido,1.3,167548.00027093323,4,Automatico,Dianteira,4-5,Branco,0,706.0,2,2021-09-23,Não,AM/FM,8,12,13962.333355911103,465,1
777.0,MAZDA,616,2014,Sedan,Sim,Gasolina,2.5,113686.2948917743,4,Automatico,Dianteira,4-5,Vermelho,12,706.0,4,2021-11-03,Sim,FM,9,9,12631.810543530479,424,1
1646.0,LEXUS,GX 460,2015,SUV,Sim,Gasolina,4.6,102907.0,8,Automatico,4x4,4-5,Preto,0,706.0,1,2022-04-20,Sim,AM/FM,3,8,12863.375,256,0
761.0,TOYOTA,Prius,2010,Hatchback,Sim,Híbrido,1.8,73402.0,4,Automatico,Dianteira,4-5,Branco,12,706.0,5,2020-05-11,Sim,FM,8,13,5646.307692307692,965,0
1646.0,LEXUS,GX 460,2015,SUV,Sim,Gasolina,4.6,102907.0,8,Automatico,4x4,4-5,Preto,0,706.0,1,2022-01-13,Não,AM/FM,4,8,12863.375,353,0
574.0,HONDA,Insight,2010,Hatchback,Sim,Híbrido,1.3,189571.0,4,Automatico,Dianteira,4-5,Prata,0,706.0,5,2020-11-25,Não,FM,4,13,14582.384615384615,767,0
574.0,HONDA,Insight,2010,Hatchback,Sim,Híbrido,1.3,189571.0,4,Automatico,Dianteira,4-5,Prata,0,706.0,4,2020-02-17,Sim,FM,9,13,14582.384615384615,1049,0
0.0,GAZ,24 10,1984,Sedan,Nao,Gasolina,2.4,86632.0,4,Manual,Traseira,4-5,Branco,0,750.0,4,2021-05-15,Sim,FM,6,39,2221.3333333333335,596,0
781.0,FORD,Escape,2012,SUV,Sim,Híbrido,2.5,95349.0,4,Automatico,Dianteira,4-5,Azul,0,784.0,2,2022-09-23,Não,FM,1,11,8668.09090909091,100,0
1493.0,HONDA,Odyssey,2016,Sedan,Sim,Gasolina,3.5,203338.0,6,Automatico,Dianteira,4-5,Cinza,12,784.0,5,2022-02-14,Não,AM/FM,5,7,29048.285714285714,321,0
394.0,TOYOTA,Camry,2014,Sedan,Sim,Híbrido,2.5,102397.0,4,Automatico,Dianteira,4-5,Preto,12,784.0,1,2020-09-02,Sim,AM,7,9,11377.444444444445,851,0
1024.0,FORD,Fusion,2010,Sedan,Sim,Gasolina,2.5,178330.0,4,Automatico,Dianteira,4-5,Preto,12,784.0,1,2022-11-16,Sim,AM/FM,6,13,13717.692307692309,46,0
1537.0,TOYOTA,Highlander,2009,SUV,Sim,Híbrido,3.3,287001.1511810328,6,Automatico,4x4,4-5,Branco,12,784.0,4,2020-07-29,Sim,AM,5,14,20500.08222721663,886,1
1646.0,LEXUS,GX 460,2015,SUV,Sim,Gasolina,4.6,102885.0,8,Automatico,4x4,4-5,Preto,12,784.0,2,2022-02-19,Sim,AM,0,8,12860.625,316,0
394.0,TOYOTA,Camry,2014,Sedan,Sim,Híbrido,2.5,102397.0,4,Automatico,Dianteira,4-5,Preto,12,784.0,2,2021-11-30,Sim,AM,9,9,11377.444444444445,397,0
1646.0,LEXUS,GX 460,2015,SUV,Sim,Gasolina,4.6,139395.6620936633,8,Automatico,4x4,4-5,Preto,0,784.0,2,2021-12-22,Não,AM,3,8,17424.457761707912,375,1
518.0,LEXUS,ES 350,2016,Sedan,Sim,Híbrido,2.5,129989.0,4,Automatico,Dianteira,4-5,Cinza,12,784.0,4,2020-08-19,Sim,AM/FM,7,7,18569.85714285714,865,0
1511.0,HYUNDAI,Genesis,2010,Cupê,Sim,Gasolina,3.8,189194.0,6,Automatico,Traseira,2-3,Branco,12,784.0,4,2021-09-15,Não,AM/FM,6,13,14553.384615384615,473,0
1646.0,LEXUS,GX 460,2015,Sedan,Sim,Gasolina,4.6,129931.0,8,Automatico,4x4,4-5,Preto,0,784.0,1,2022-04-02,Não,FM,1,8,16241.375,274,0
394.0,TOYOTA,Camry,2014,Sedan,Sim,Híbrido,2.5,102397.0,4,Automatico,Dianteira,4-5,Preto,12,784.0,4,2021-06-20,Não,AM,4,9,11377.444444444445,560,0
751.0,KIA,Optima,2013,Sedan,Sim,Híbrido,2.4,144854.40092596464,4,Automatico,Dianteira,4-5,Preto,12,784.0,3,2022-02-12,Sim,AM/FM,7,10,14485.440092596464,323,1
528.0,NISSAN,Juke,2014,SUV,Sim,Gasolina,1.6,158280.0,4,Automatico,Dianteira,4-5,Branco,0,784.0,4,2022-05-15,Não,AM,9,9,17586.666666666668,231,0
394.0,TOYOTA,Camry,2014,Sedan,Sim,Híbrido,2.5,102397.0,4,Automatico,Dianteira,4-5,Preto,12,784.0,4,2020-01-29,Sim,AM/FM,0,9,11377.444444444445,1068,0
1301.0,BMW,X5,2014,Sedan,Sim,Gasolina,4.4,247877.0,8,Automatico,4x4,4-5,Preto,0,784.0,4,2021-01-26,Sim,AM,8,9,27541.88888888889,705,0
1301.0,BMW,X5,2014,Sedan,Sim,Gasolina,4.4,247877.0,8,Automatico,4x4,4-5,Preto,0,784.0,1,2022-09-01,Não,FM,5,9,27541.88888888889,122,0
2908.0,NISSAN,Armada,2008,SUV,Sim,Gasolina,5.6,360059.0,8,Automatico,Dianteira,4-5,Preto,12,784.0,3,2022-06-11,Não,AM/FM,3,15,24003.933333333334,204,0
1211.0,MERCEDES-BENZ,C 300,2010,Sedan,Sim,Gasolina,3.0,202914.0,6,Automatico,Traseira,4-5,Cinza,12,784.0,4,2020-02-25,Sim,AM/FM,5,13,15608.76923076923,1041,0
1646.0,LEXUS,GX 460,2015,Sedan,Sim,Gasolina,4.6,129931.0,8,Automatico,4x4,4-5,Preto,0,784.0,3,2022-02-04,Sim,AM/FM,7,8,16241.375,331,0
781.0,FORD,Escape,2012,SUV,Sim,Híbrido,2.5,95349.0,4,Automatico,Dianteira,4-5,Azul,0,784.0,3,2021-02-27,Não,FM,1,11,8668.09090909091,673,0
639.0,VOLKSWAGEN,Jetta,2014,Sedan,Sim,Gasolina,2.0,107637.0,4,Automatico,Dianteira,4-5,Prata,12,784.0,2,2021-05-15,Não,AM,1,9,11959.666666666666,596,0
781.0,TOYOTA,Camry,2012,Sedan,Sim,Gasolina,2.5,161530.0,4,Automatico,Dianteira,4-5,Prata,12,784.0,5,2020-10-04,Não,FM,9,11,14684.545454545454,819,0
1079.0,TOYOTA,CHR,2018,SUV,Sim,Gasolina,2.0,25850.0,4,Automatico,Dianteira,4-5,Cinza,12,784.0,4,2020-05-29,Não,AM/FM,10,5,5170.0,947,0
1079.0,TOYOTA,CHR,2018,SUV,Sim,Gasolina,2.0,25850.0,4,Automatico,Dianteira,4-5,Cinza,12,784.0,4,2021-07-18,Não,FM,8,5,5170.0,532,0
518.0,LEXUS,ES 350,2016,Sedan,Sim,Híbrido,2.5,129989.0,4,Automatico,Dianteira,4-5,Cinza,12,784.0,2,2021-08-16,Sim,FM,8,7,18569.85714285714,503,0
394.0,TOYOTA,Camry,2014,Sedan,Sim,Híbrido,2.5,162203.38646184222,4,Automatico,Dianteira,4-5,Preto,12,784.0,5,2021-10-10,Não,FM,6,9,18022.59849576025,448,1
271.0,TOYOTA,Prius,2014,Hatchback,Sim,Híbrido,1.5,104161.32930247163,4,Automatico,Dianteira,4-5,Branco,12,784.0,1,2020-06-13,Não,AM,4,9,11573.481033607959,932,1
530.0,NISSAN,Versa,2013,Sedan,Sim,Gasolina,1.6,125928.0,4,Automatico,Dianteira,4-5,Prata,12,784.0,1,2020-05-20,Sim,AM/FM,1,10,12592.8,956,0
448.0,HONDA,Insight,2012,Hatchback,Sim,Híbrido,1.3,321269.0,4,Automatico,Dianteira,4-5,Vermelho,0,784.0,3,2021-03-29,Não,FM,6,11,29206.272727272728,643,0
394.0,TOYOTA,Camry,2014,Sedan,Sim,Híbrido,2.5,102397.0,4,Automatico,Dianteira,4-5,Preto,12,784.0,1,2022-06-11,Sim,FM,4,9,11377.444444444445,204,0
1079.0,TOYOTA,CHR,2018,SUV,Sim,Gasolina,2.0,25850.0,4,Automatico,Dianteira,4-5,Cinza,12,784.0,2,2020-08-07,Sim,AM/FM,10,5,5170.0,877,0
891.0,HYUNDAI,Tucson,2016,Sedan,Sim,Gasolina,2.0,175912.0,4,Automatico,Dianteira,4-5,Branco,0,784.0,3,2020-12-07,Não,FM,0,7,25130.285714285714,755,0
394.0,TOYOTA,Camry,2014,Sedan,Sim,Híbrido,2.5,102397.0,4,Automatico,Dianteira,4-5,Preto,12,784.0,1,2022-10-16,Sim,AM,9,9,11377.444444444445,77,0
382.0,CHEVROLET,Volt,2017,Hatchback,Sim,Híbrido,1.5,81440.0,4,Automatico,Dianteira,4-5,Preto,0,784.0,5,2020-01-11,Não,AM/FM,8,6,13573.333333333334,1086,0
394.0,TOYOTA,Camry,2014,Sedan,Sim,Híbrido,2.5,102397.0,4,Automatico,Dianteira,4-5,Preto,12,784.0,2,2022-01-16,Sim,AM/FM,2,9,11377.444444444445,350,0
394.0,TOYOTA,Camry,2014,Sedan,Sim,Híbrido,2.5,102397.0,4,Automatico,Dianteira,4-5,Preto,12,784.0,1,2022-12-20,Sim,FM,1,9,11377.444444444445,12,0
917.0,BMW,X5,2013,SUV,Sim,Diesel,3.0,143594.23886439676,6,Automatico,4x4,4-5,Preto,12,784.0,4,2022-08-04,Não,AM/FM,10,10,14359.423886439676,150,1
765.0,LEXUS,NX 200,2015,SUV,Sim,Gasolina,2.0,109336.0,4,Automatico,4x4,4-5,Cinza,12,784.0,1,2020-08-23,Sim,AM,8,8,13667.0,861,0
765.0,LEXUS,NX 200,2015,SUV,Sim,Gasolina,2.0,109336.0,4,Automatico,4x4,4-5,Cinza,12,784.0,5,2021-07-17,Sim,AM/FM,7,8,13667.0,533,0
448.0,HONDA,Insight,2012,Hatchback,Sim,Híbrido,1.3,321269.0,4,Automatico,Dianteira,4-5,Vermelho,0,784.0,5,2022-01-07,Não,AM/FM,2,11,29206.272727272728,359,0
518.0,TOYOTA,RAV 4,2016,SUV,Nao,Híbrido,2.5,136518.0,4,Automatico,4x4,4-5,Cinza,0,784.0,3,2022-06-23,Não,FM,2,7,19502.571428571428,192,0
765.0,LEXUS,NX 200,2015,SUV,Sim,Gasolina,2.0,109336.0,4,Automatico,4x4,4-5,Cinza,12,784.0,3,2020-08-11,Não,AM,4,8,13667.0,873,0
353.0,TOYOTA,Prius,2015,Hatchback,Sim,Híbrido,1.8,171306.0,4,Automatico,Dianteira,4-5,Prata,12,784.0,4,2020-01-04,Não,FM,2,8,21413.25,1093,0
0.0,SUZUKI,Swift,2005,Sedan,Nao,Gasolina,1.3,200000.0,4,Manual,Dianteira,4-5,Cinza,2,800.0,5,2020-03-11,Sim,FM,9,18,11111.111111111111,1026,0
447.0,HONDA,Insight,2013,Hatchback,Sim,Híbrido,1.3,143597.0,4,Automatico,Dianteira,4-5,Prata,0,862.0,1,2020-06-11,Sim,AM,4,10,14359.7,934,0
394.0,TOYOTA,Camry,2014,Sedan,Sim,Híbrido,2.5,130478.0,4,Automatico,Dianteira,4-5,Branco,12,862.0,3,2022-11-03,Não,FM,1,9,14497.555555555555,59,0
690.0,HONDA,FIT,2016,Sedan,Sim,Gasolina,1.5,31869.0,4,Automatico,Dianteira,4-5,Preto,0,862.0,1,2021-07-10,Não,AM/FM,8,7,4552.714285714285,540,0
583.0,FORD,Fiesta,2011,Hatchback,Sim,Gasolina,1.6,175198.0,4,Automatico,Dianteira,4-5,Verde,12,862.0,5,2022-03-03,Sim,AM/FM,10,12,14599.833333333334,304,0
1996.0,HONDA,Cr-v,2002,SUV,Sim,Gasolina,2.4,278728.0,4,Automatico,4x4,4-5,Branco,12,862.0,5,2020-09-22,Sim,AM,7,21,13272.761904761905,831,0
1024.0,FORD,Escape,2010,SUV,Sim,Híbrido,2.5,174926.0,4,Automatico,Dianteira,4-5,Cinza,0,862.0,4,2020-03-04,Sim,AM/FM,0,13,13455.846153846154,1033,0
394.0,TOYOTA,Camry,2014,Sedan,Sim,Híbrido,2.5,130478.0,4,Automatico,Dianteira,4-5,Branco,12,862.0,4,2021-11-25,Não,AM/FM,9,9,14497.555555555555,402,0
1104.0,AUDI,Q7,2015,SUV,Sim,Gasolina,3.0,264014.0,6,Automatico,4x4,4-5,Preto,0,862.0,2,2022-01-29,Sim,AM/FM,2,8,33001.75,337,0
333.0,FORD,Fusion,2014,Sedan,Sim,Híbrido,2.0,186048.0,4,Automatico,Dianteira,4-5,Preto,0,862.0,3,2021-09-20,Não,AM/FM,7,9,20672.0,468,0
394.0,TOYOTA,Camry,2014,Sedan,Sim,Híbrido,2.5,130478.0,4,Automatico,Dianteira,4-5,Branco,12,862.0,3,2022-12-05,Sim,FM,10,9,14497.555555555555,27,0
394.0,TOYOTA,Camry,2014,Sedan,Sim,Híbrido,2.5,130478.0,4,Automatico,Dianteira,4-5,Branco,12,862.0,1,2022-06-14,Sim,FM,9,9,14497.555555555555,201,0
640.0,CHEVROLET,Malibu,2013,Sedan,Sim,Gasolina,2.0,114107.0,4,Automatico,Dianteira,4-5,Azul,12,862.0,4,2022-08-28,Sim,FM,2,10,11410.7,126,0
1104.0,AUDI,Q7,2015,SUV,Sim,Gasolina,3.0,264014.0,6,Automatico,4x4,4-5,Preto,0,862.0,5,2022-05-27,Sim,AM/FM,4,8,33001.75,219,0
394.0,TOYOTA,Camry,2014,Sedan,Sim,Híbrido,2.5,147724.41012734442,4,Automatico,Dianteira,4-5,Branco,12,862.0,4,2020-02-02,Sim,FM,9,9,16413.823347482714,1064,1
640.0,HYUNDAI,Sonata,2013,Sedan,Sim,Gasolina,2.0,211214.0,4,Automatico,Dianteira,4-5,Branco,12,862.0,5,2020-02-22,Sim,AM,10,10,21121.4,1044,0
2002.0,DODGE,Avenger,2008,Sedan,Sim,Gasolina,3.8,319858.0,6,Automatico,Dianteira,4-5,Prata,12,862.0,2,2022-05-25,Sim,FM,2,15,21323.866666666665,221,0
2455.0,LEXUS,GX 470,2008,SUV,Sim,Gasolina,4.7,280354.0,8,Automatico,4x4,4-5,Branco,0,862.0,3,2021-07-27,Sim,AM/FM,10,15,18690.266666666666,523,0
584.0,KIA,Avella,2014,Sedan,Sim,Gasolina,1.8,185334.0,4,Automatico,Dianteira,4-5,Prata,11,862.0,1,2022-08-31,Não,FM,10,9,20592.666666666668,123,0
934.0,FORD,Fusion,2015,Sedan,Sim,Gasolina,2.5,182302.0,4,Automatico,Dianteira,4-5,Preto,12,862.0,2,2020-07-25,Sim,AM,6,8,22787.75,890,0
1024.0,FORD,Escape,2010,SUV,Sim,Híbrido,2.5,174926.0,4,Automatico,Dianteira,4-5,Cinza,0,862.0,1,2020-08-05,Não,AM,7,13,13455.846153846154,879,0
259.0,CHEVROLET,Volt,2014,SUV,Sim,Híbrido,1.4,133195.0,4,Automatico,Dianteira,4-5,Preto,0,862.0,1,2021-10-11,Não,AM,6,9,14799.444444444445,447,0
2455.0,LEXUS,GX 470,2008,SUV,Sim,Gasolina,4.7,263190.0,8,Automatico,4x4,4-5,Branco,0,862.0,2,2022-06-26,Não,FM,10,15,17546.0,189,0
2455.0,LEXUS,GX 470,2008,SUV,Sim,Gasolina,4.7,280354.0,8,Automatico,4x4,4-5,Branco,0,862.0,5,2020-08-28,Sim,AM/FM,4,15,18690.266666666666,856,0
394.0,TOYOTA,Camry,2014,Sedan,Sim,Híbrido,2.5,130478.0,4,Automatico,Dianteira,4-5,Branco,12,862.0,3,2022-07-22,Não,FM,3,9,14497.555555555555,163,0
394.0,TOYOTA,Camry,2014,Sedan,Sim,Híbrido,2.5,130478.0,4,Automatico,Dianteira,4-5,Branco,12,862.0,2,2020-07-02,Não,AM/FM,8,9,14497.555555555555,913,0
1024.0,FORD,Escape,2010,SUV,Sim,Híbrido,2.5,174926.0,4,Automatico,Dianteira,4-5,Cinza,0,862.0,4,2022-12-11,Sim,AM/FM,2,13,13455.846153846154,21,0
1024.0,FORD,Escape,2010,SUV,Sim,Híbrido,2.5,174926.0,4,Automatico,Dianteira,4-5,Cinza,0,862.0,5,2020-07-09,Não,FM,8,13,13455.846153846154,906,0
