Fabricante_LAMBORGHINI,Idade,Ano,Km,Tipo_cambio_Tiptronic,Categoria_SUV,Volume_motor,Combustivel_Híbrido,Fabricante_HYUNDAI,Fabricante_BENTLEY,Categoria_Sedan,Cilindros,Couro_Sim,Categoria_Hatchback,Km_por_ano,Fabricante_SSANGYONG,Tipo_cambio_Manual,Fabricante_TOYOTA,Fabricante_LAND ROVER,Cor_Preto,Fabricante_OPEL,Combustivel_Gás Natural,Categoria_Universal,Fabricante_PORSCHE,Tração_Dianteira,Fabricante_NISSAN,Cor_Prata,Fabricante_BMW,Fabricante_VOLKSWAGEN,Débitos,Categoria_Vagao de carga,Cor_Azul,Cor_Verde,Fabricante_CHEVROLET,Fabricante_HONDA,Fabricante_SUBARU,Fabricante_JEEP,Fabricante_DAEWOO,Airbags,Cor_Vermelho,Fabricante_FERRARI,Fabricante_VAZ,Fabricante_MAZDA,Fabricante_DODGE,Fabricante_MITSUBISHI,Categoria_Microonibus,Tipo_cambio_Variator,Preco
0,9,2014,196010.0,0,0,1.8,0,0,0,1,4,1,0,21778.88888888889,0,0,1,0,0,0,0,0,0,1,0,1,0,0,584.0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,5175.0
0,20,2003,197000.0,1,0,2.5,0,0,0,1,6,0,0,9850.0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5175.0
0,14,2009,149692.0,0,0,1.6,0,0,0,1,4,1,0,10692.285714285714,0,0,0,0,0,0,0,0,0,1,0,0,0,0,790.0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,5175.0
0,11,2012,199536.0,0,0,3.0,0,0,0,1,6,1,0,18139.636363636364,0,0,0,0,0,0,0,0,0,0,0,1,1,0,919.0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,5175.0
0,10,2013,492642.0,0,0,1.8,1,0,0,0,4,1,1,49264.2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,585.0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,5175.0
0,22,2001,175000.0,0,0,1.0,0,0,0,0,4,0,0,7954.545454545455,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5175.0
0,12,2011,208910.2865573667,0,0,1.8,1,0,0,0,4,1,1,17409.190546447226,0,0,1,0,0,0,0,0,0,1,0,0,0,0,645.0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,5175.0
0,13,2010,93914.0,0,0,1.6,0,0,0,1,4,1,0,7224.153846153846,0,0,0,0,0,0,0,0,0,1,0,0,0,0,687.0,0,1,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,5184.0
0,24,1999,202901.96830456372,0,0,1.8,0,0,0,1,4,1,0,8454.248679356822,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5200.0
0,10,2013,69219.0,0,0,1.3,0,0,0,0,4,1,1,6921.9,0,0,0,0,0,0,0,0,0,1,0,1,0,0,447.0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,5209.0
0,10,2013,86146.0,0,0,1.2,0,0,0,0,4,1,1,8614.6,0,0,0,0,1,0,0,0,0,1,1,0,0,0,419.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5209.0
0,28,1995,196767.42339896652,0,0,2.0,0,0,0,1,4,0,0,7027.407978534518,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5300.0
0,22,2001,111000.0,0,0,2.0,0,0,0,0,4,0,0,5045.454545454545,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0.0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,5300.0
0,16,2007,178069.55865977576,0,0,3.0,0,0,0,1,6,1,0,11129.347416235985,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5300.0
0,10,2013,97536.0,0,0,1.3,1,0,0,0,4,1,1,9753.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,447.0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,5300.0
0,19,2004,130000.0,1,0,1.6,0,0,0,1,4,0,0,6842.105263157895,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5331.0
0,21,2002,175000.0,0,0,2.8,0,0,0,1,6,1,0,8333.333333333334,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5331.0
0,9,2014,45680.0,0,1,1.8,0,0,0,0,4,1,0,5075.555555555556,0,0,0,0,0,0,0,0,0,1,0,0,0,0,584.0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,5331.0
0,24,1999,215492.28338477705,0,0,1.9,0,0,0,0,4,0,0,8978.845141032378,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5331.0
0,13,2010,319301.0,0,0,1.8,1,0,0,0,4,1,1,24561.615384615383,0,0,1,0,0,0,0,0,0,1,0,0,0,0,761.0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,5331.0
0,25,1998,250000.0,0,1,1.8,0,0,0,0,4,0,0,10000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,5331.0
0,23,2000,197457.0,0,0,1.6,0,0,0,1,4,0,0,8585.08695652174,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5331.0
0,34,1989,367000.0,0,0,3.0,0,0,0,1,6,0,0,10794.117647058823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5331.0
0,20,2003,242000.0,0,0,1.7,0,0,0,1,4,0,0,12100.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,5331.0
0,28,1995,300000.0,0,0,2.5,0,0,0,1,6,1,0,10714.285714285714,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,5331.0
0,23,2000,157561.23519492993,0,0,2.5,0,0,0,0,4,0,0,6850.488486736084,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,1,0,0,0,0,0,4,0,0,0,1,0,0,0,0,5331.0
0,9,2014,179219.0,0,0,2.0,0,1,0,0,4,1,1,19913.222222222223,0,0,0,0,0,0,0,0,0,1,0,0,0,0,639.0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,5331.0
0,26,1997,211462.78841440767,0,0,1.6,0,0,0,0,4,0,0,8133.18416978491,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5331.0
0,20,2003,241589.0,0,0,1.3,0,0,0,0,4,0,1,12079.45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,1,0,1,5331.0
0,19,2004,153794.27392505013,0,0,1.2,0,0,0,0,4,0,1,8094.435469739481,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5331.0
0,26,1997,100000.0,0,0,2.8,0,0,0,1,6,1,0,3846.153846153846,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,5331.0
0,25,1998,220000.0,0,1,3.0,0,0,0,0,6,0,0,8800.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5331.0
0,22,2001,200159.72552251982,0,0,2.5,0,0,0,0,6,0,0,9098.169341932718,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,5331.0
0,16,2007,51258.0,0,1,2.0,0,0,0,0,4,1,0,3203.625,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1288.0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,5331.0
0,27,1996,305222.0,0,0,2.0,0,0,0,1,4,0,0,11304.518518518518,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5331.0
0,8,2015,70395.0,0,0,2.0,0,0,0,1,4,1,0,8799.375,0,0,0,0,0,0,0,0,0,1,1,0,0,0,765.0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,5331.0
0,8,2015,80288.0,0,1,2.4,0,0,0,0,4,1,0,10036.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900.0,0,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,5331.0
0,26,1997,80000.0,0,1,2.0,0,0,0,0,4,0,0,3076.923076923077,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,5331.0
0,11,2012,185642.0,0,0,3.5,0,0,0,0,6,1,0,16876.545454545456,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1058.0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,5331.0
0,20,2003,144000.0,1,0,2.2,0,0,0,1,6,0,0,7200.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5331.0
0,33,1990,158847.62591061994,0,0,6.3,0,0,0,0,8,1,0,4813.564421533938,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5331.0
0,27,1996,30000.0,0,1,2.0,0,0,0,0,4,0,0,1111.111111111111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,5331.0
0,20,2003,185509.59045172957,0,0,1.7,0,0,0,0,4,0,0,9275.479522586478,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5331.0
0,25,1998,30000.0,0,0,1.6,0,0,0,1,4,0,0,1200.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,5331.0
0,27,1996,290000.0,0,0,1.8,0,0,0,1,6,0,0,10740.74074074074,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5331.0
0,59,1964,149108.54270779894,0,1,2.4,0,0,0,0,4,0,0,2527.263435725406,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5331.0
0,18,2005,210000.0,0,0,1.4,0,0,0,1,4,0,0,11666.666666666666,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5331.0
0,16,2007,50412.0,0,1,2.0,0,0,0,0,4,1,0,3150.75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1288.0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,5331.0
0,16,2007,640171.0,0,0,5.3,0,0,0,1,8,1,0,40010.6875,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3268.0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,5331.0
0,14,2009,94201.0,0,0,1.6,0,0,0,1,4,1,0,6728.642857142857,0,0,0,0,0,0,0,0,0,1,0,1,0,0,790.0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,5341.0
0,20,2003,175000.0,0,0,1.5,0,0,0,1,4,0,0,8750.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,5370.0
0,15,2008,162123.0,0,0,1.3,1,0,0,1,4,0,0,10808.2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,742.0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,5372.0
0,8,2015,75920.0,0,0,1.2,0,0,0,0,4,1,1,9490.0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,494.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5378.0
0,15,2008,147168.0,1,0,3.2,0,0,0,1,6,1,0,9811.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1699.0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,5466.0
0,8,2015,124154.0,0,1,3.5,0,0,0,0,6,1,0,15519.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1273.0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,5488.0
0,8,2015,87358.0,0,0,2.0,0,0,0,1,4,1,0,10919.75,0,0,0,0,0,0,0,0,0,0,0,0,1,0,765.0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,5488.0
0,9,2014,109798.0,0,0,2.5,1,0,0,1,4,1,0,12199.777777777777,0,0,1,0,0,0,0,0,0,1,0,0,0,0,394.0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,5488.0
0,9,2014,109798.0,0,0,2.5,1,0,0,1,4,1,0,12199.777777777777,0,0,1,0,0,0,0,0,0,1,0,0,0,0,394.0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,5488.0
0,16,2007,68417.0,0,1,2.0,0,0,0,0,4,1,0,4276.0625,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1282.0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,5488.0
0,20,2003,228000.0,0,0,1.8,0,0,0,1,4,1,0,11400.0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0.0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5488.0
0,9,2014,109798.0,0,0,2.5,1,0,0,1,4,1,0,12199.777777777777,0,0,1,0,0,0,0,0,0,1,0,0,0,0,394.0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,5488.0
0,9,2014,109798.0,0,0,2.5,1,0,0,1,4,1,0,12199.777777777777,0,0,1,0,0,0,0,0,0,1,0,0,0,0,394.0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,5488.0
0,22,2001,210000.0,0,0,1.5,0,0,0,0,4,0,1,9545.454545454546,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5488.0
0,9,2014,109798.0,0,0,2.5,1,0,0,1,4,1,0,12199.777777777777,0,0,1,0,0,0,0,0,0,1,0,0,0,0,394.0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,5488.0
0,9,2014,152024.91964499542,0,0,2.5,1,0,0,1,4,1,0,16891.657738332826,0,0,1,0,0,0,0,0,0,1,0,0,0,0,394.0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,5488.0
0,4,2019,78424.0,0,1,2.0,0,0,0,0,4,1,0,19606.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1077.0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,5488.0
0,29,1994,240000.0,0,0,2.5,0,0,0,0,6,0,0,8275.862068965518,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5488.0
0,9,2014,140014.31400991237,0,0,2.5,1,0,0,1,4,1,0,15557.146001101375,0,0,1,0,0,0,0,0,0,1,0,0,0,0,394.0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,5488.0
0,13,2010,58221.0,0,0,1.6,0,0,0,1,4,1,0,4478.538461538462,0,0,0,0,0,0,0,0,0,1,0,1,0,0,686.0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,5488.0
0,22,2001,147000.0,1,0,1.9,0,0,0,0,4,1,1,6681.818181818182,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5488.0
0,14,2009,112282.0,0,0,1.6,0,0,0,1,4,1,0,8020.142857142857,0,0,0,0,0,0,0,0,0,1,0,1,0,0,790.0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,5488.0
0,14,2009,112282.0,0,0,1.6,0,0,0,1,4,1,0,8020.142857142857,0,0,0,0,0,0,0,0,0,1,0,1,0,0,790.0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,5488.0
0,10,2013,138958.0,0,1,2.4,0,0,0,0,4,1,0,13895.8,0,0,0,0,1,0,0,0,0,1,0,0,0,0,751.0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,5488.0
0,4,2019,29496.0,0,0,2.0,0,1,0,1,4,1,0,7374.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1077.0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,5488.0
0,10,2013,186448.0,0,0,5.3,0,0,0,1,8,1,0,18644.8,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1553.0,0,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,5488.0
0,22,2001,318000.0,0,0,2.2,0,0,0,0,2,0,0,14454.545454545454,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5500.0
0,12,2011,50000.0,0,0,1.3,0,0,0,0,4,0,1,4166.666666666667,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1236.0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,5500.0
0,32,1991,207805.01498254202,0,0,2.5,0,0,0,0,4,0,0,6493.906718204438,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5500.0
0,20,2003,109000.0,1,0,2.0,0,0,0,1,4,0,0,5450.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5500.0
0,19,2004,200000.0,0,0,1.2,0,0,0,0,4,0,1,10526.315789473685,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5500.0
0,10,2013,348428.0,0,0,2.0,0,0,0,1,4,1,0,34842.8,0,0,0,0,0,0,0,0,0,1,0,1,0,0,640.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5551.0
0,27,1996,201965.84804577462,0,0,1.8,0,0,0,1,4,0,0,7480.216594287949,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5600.0
0,14,2009,44521.0,0,0,1.9,0,0,0,1,4,1,0,3180.0714285714284,0,0,0,0,0,0,0,0,0,1,0,1,0,0,922.0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,5604.0
0,10,2013,110467.0,0,0,1.3,0,0,0,0,4,1,1,11046.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,447.0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,5620.0
0,12,2011,92000.0,0,0,0.7,0,0,0,0,3,0,1,7666.666666666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,706.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,5645.0
0,21,2002,216000.0,0,0,1.6,0,0,0,0,4,0,0,10285.714285714286,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1360.0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,5645.0
0,23,2000,203000.0,0,0,1.8,0,0,0,0,4,1,0,8826.08695652174,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5645.0
0,16,2007,76121.0,0,1,2.7,0,0,0,0,4,1,0,4757.5625,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1705.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5645.0
0,13,2010,158662.0,0,0,3.6,0,0,0,1,6,1,0,12204.76923076923,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1436.0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,5645.0
0,16,2007,72872.0,0,1,2.5,0,0,0,0,4,1,0,4554.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1586.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5645.0
0,8,2015,147885.0,0,0,2.0,1,0,0,1,4,1,0,18485.625,0,0,0,0,0,0,0,0,0,1,0,0,0,0,382.0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,5645.0
0,26,1997,200000.0,0,0,2.0,0,0,0,0,4,0,0,7692.307692307692,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5645.0
0,21,2002,260000.0,0,0,1.3,0,0,0,1,4,0,0,12380.952380952382,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5645.0
0,7,2016,78222.0,0,0,2.0,0,0,0,1,4,1,0,11174.57142857143,0,0,0,0,0,0,0,0,0,1,0,0,0,0,891.0,0,1,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,5645.0
0,13,2010,345405.0,0,0,3.3,1,0,0,1,6,1,0,26569.615384615383,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1324.0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,5645.0
0,22,2001,258000.0,0,0,1.6,0,0,0,1,4,0,0,11727.272727272728,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,5645.0
0,18,2005,293940.0,0,0,1.3,0,0,0,1,4,0,0,16330.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,5645.0
0,16,2007,77452.0,0,1,2.5,0,0,0,0,4,1,0,4840.75,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1586.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5645.0
0,29,1994,126000.0,0,0,2.0,0,0,0,0,4,0,1,4344.827586206897,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5645.0
0,11,2012,230336.0,0,0,2.5,0,0,0,1,4,1,0,20939.636363636364,0,0,1,0,1,0,0,0,0,1,0,0,0,0,781.0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,5645.0
0,10,2013,105523.0,0,0,2.0,0,0,0,1,4,1,0,10552.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5645.0
0,19,2004,174257.76434619617,0,0,2.3,0,0,0,0,4,0,0,9171.461281378746,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,0,12,0,0,0,1,0,0,0,0,5645.0
0,21,2002,400000.0,0,0,1.6,0,0,0,0,4,0,1,19047.619047619046,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5645.0
0,22,2001,441000.0,0,0,2.0,0,0,0,0,4,1,0,20045.454545454544,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5645.0
0,24,1999,151890.41866548941,1,0,2.5,0,0,0,1,6,0,0,6328.767444395392,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5908.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5645.0
0,13,2010,345405.0,0,0,3.3,1,0,0,1,6,1,0,26569.615384615383,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1324.0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,5645.0
0,13,2010,178000.0,1,0,3.0,0,0,0,0,6,1,0,13692.307692307691,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5645.0
0,23,2000,166700.18305735677,0,1,1.8,0,0,0,0,4,0,0,7247.834045972034,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,1,0,0,5645.0
0,25,1998,156503.0856618397,0,0,1.6,0,0,0,1,4,0,0,6260.123426473588,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5645.0
0,13,2010,345405.0,0,0,3.3,1,0,0,1,6,1,0,26569.615384615383,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1324.0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,5645.0
0,11,2012,99000.0,0,0,1.5,1,0,0,0,4,0,1,9000.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,503.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5645.0
0,13,2010,264877.0,0,1,3.3,1,0,0,0,6,1,0,20375.153846153848,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1324.0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,5645.0
0,18,2005,176481.4501388264,1,1,4.4,0,0,0,0,8,1,0,9804.525007712577,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,5645.0
0,27,1996,300000.0,0,0,1.6,0,0,0,1,4,0,0,11111.111111111111,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,5645.0
0,21,2002,167000.0,0,0,1.7,0,0,0,0,4,0,0,7952.380952380952,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1440.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5645.0
0,16,2007,48563.0,0,1,2.0,0,0,0,0,4,1,0,3035.1875,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1288.0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,5645.0
0,9,2014,165355.0,0,1,3.3,0,1,0,0,6,1,0,18372.777777777777,0,0,0,0,1,0,0,0,0,1,0,0,0,0,997.0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,5645.0
0,13,2010,264877.0,0,1,3.3,1,0,0,0,6,1,0,20375.153846153848,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1324.0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,5645.0
0,25,1998,50000.0,0,1,1.7,0,0,0,0,4,0,0,2000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5645.0
